station_id_int,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys
3541,Amsterdam Ave & W 125 St,7800.03,40.813358,-73.956461,71,"KEY, CREDITCARD",39,FALSE,0,0,35,0,TRUE,TRUE,TRUE,FALSE
3302,Columbus Ave & W 103 St,7595.17,40.7969347,-73.96434123,71,"KEY, CREDITCARD",40,FALSE,0,0,39,0,TRUE,TRUE,TRUE,FALSE
3134,3 Ave & E 62 St,6762.04,40.76312584,-73.96526895,71,"KEY, CREDITCARD",51,FALSE,0,0,49,0,TRUE,TRUE,TRUE,FALSE
5055,60 Pl & 67 Ave,4985.09,40.70497,-73.89965,71,"KEY, CREDITCARD",15,FALSE,1,0,14,0,TRUE,FALSE,FALSE,FALSE
4873,Amsterdam Ave & W 189 St,8432.11,40.85318759,-73.92715752,71,"KEY, CREDITCARD",17,FALSE,1,0,15,0,TRUE,TRUE,TRUE,FALSE
3910,Greene Ave & Grandview Ave,5106.04,40.709697,-73.907856,71,"KEY, CREDITCARD",17,FALSE,1,0,16,0,TRUE,TRUE,TRUE,FALSE
3826,Moffat St & Bushwick,4357.01,40.68458,-73.90925,71,"KEY, CREDITCARD",18,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
4209,University Ave & W 168 St,8183.02,40.838706,-73.927034,71,"KEY, CREDITCARD",18,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
3920,E 132 St & Madison Ave,7748.02,40.810224,-73.937195,71,"KEY, CREDITCARD",19,FALSE,1,0,15,0,TRUE,TRUE,TRUE,FALSE
4440,Ft. Washington Ave & W 190 St,8496.01,40.856906,-73.935662,71,"KEY, CREDITCARD",19,FALSE,1,0,16,0,TRUE,TRUE,TRUE,FALSE
3565,36 Ave & 10 St,6737.03,40.7614376,-73.9411265,71,"KEY, CREDITCARD",19,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
4053,W 163 St & Edgecombe Ave,8153.1,40.835798,-73.937496,71,"KEY, CREDITCARD",19,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
4054,W 163 St & Riverside Dr,8210.01,40.839278,-73.945446,71,"KEY, CREDITCARD",19,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
4129,Anderson Ave & W 164 St,8096.03,40.832057,-73.927421,71,"KEY, CREDITCARD",19,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
4160,Washington Ave & E 174 St,8277.03,40.843079,-73.900216,71,"KEY, CREDITCARD",19,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
4207,Sherman Ave & E 166 St,8072.06,40.83130549,-73.91744792,71,"KEY, CREDITCARD",19,FALSE,1,0,17,0,TRUE,TRUE,TRUE,FALSE
3241,Monroe St & Tompkins Ave,4434.06,40.686203,-73.944694,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4183,Fulton Ave & E 172 St,8186.01,40.839229,-73.899047,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4396,62 St & 4 Ave,2923.01,40.639859,-74.019776,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4867,56 Dr & 61 St,5540.06,40.72368,-73.90458,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4896,Hancock St & Malcolm X Blvd,4342.04,40.68487,-73.9293,71,"KEY, CREDITCARD",19,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
406,Hicks St & Montague St,4645.09,40.69512845,-73.99595065,71,"KEY, CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
4177,Prospect Ave & Jennings St,8099.04,40.831762,-73.896853,71,"KEY, CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
4627,Aqueduct Ave & North St,8535.09,40.8604787,-73.90571699,71,"KEY, CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
4634,Jerome Ave & E 198 St,8720.02,40.87144521,-73.89289632,71,"KEY, CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
4909,MacDougal St & Rockaway Ave,4212.01,40.68018,-73.91136,71,"KEY, CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
4962,Monroe St & Marcus Garvey Blvd,4467.03,40.686722,-73.938988,71,"KEY, CREDITCARD",20,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
3946,St Nicholas Ave & W 137 St,7898.03,40.818477,-73.947568,71,"KEY, CREDITCARD",21,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4091,Jerome Ave & Ogden Ave,8081.01,40.829797,-73.931015,71,"KEY, CREDITCARD",21,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4508,E Tremont Ave & E 176 St,8356.02,40.847798,-73.901883,71,"KEY, CREDITCARD",21,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
4739,Valentine Ave & E 181 St,8435.04,40.85412387,-73.89932223,71,"KEY, CREDITCARD",21,FALSE,1,0,19,0,TRUE,TRUE,TRUE,FALSE
4171,Boston Rd & E 167 St,8048.04,40.828199,-73.903719,71,"KEY, CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE
4451,W 190 St & Broadway,8474.02,40.85648734,-73.93296987,71,"KEY, CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE
4994,Sterling Pl & Schenectady Ave,3934.06,40.6716,-73.93378,71,"KEY, CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE
5020,Troy Ave & Park Pl,3934.07,40.67251,-73.93642,71,"KEY, CREDITCARD",21,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE
4732,50 St & 7 Ave,3038.08,40.642501,-74.006055,71,"KEY, CREDITCARD",22,FALSE,1,0,20,0,TRUE,TRUE,TRUE,FALSE
4027,St. Nicholas Ave & W 155 St,8085.05,40.830663,-73.941323,71,"KEY, CREDITCARD",23,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4062,Amsterdam Ave & W 175 St,8278.05,40.844044,-73.933651,71,"KEY, CREDITCARD",23,FALSE,1,0,18,0,TRUE,TRUE,TRUE,FALSE
4888,Lewis Ave & Greene Ave,4543.07,40.68995,-73.9365,71,"KEY, CREDITCARD",23,FALSE,1,0,22,0,TRUE,TRUE,TRUE,FALSE
4140,E 163 St & Union Ave,7970.05,40.822545,-73.901824,71,"KEY, CREDITCARD",24,FALSE,1,0,23,0,TRUE,TRUE,TRUE,FALSE
5001,Lafayette Ave & Stuyvesant Ave,4576.11,40.69199252,-73.9325501,71,"KEY, CREDITCARD",24,FALSE,1,0,23,0,TRUE,TRUE,TRUE,FALSE
3895,Cypress Ave & Palmetto St,4921.04,40.70157341,-73.90876293,71,"KEY, CREDITCARD",25,FALSE,1,0,24,0,TRUE,TRUE,TRUE,FALSE
4401,55 St & 7 Ave,2951.05,40.639673,-74.008957,71,"KEY, CREDITCARD",25,FALSE,1,0,24,0,TRUE,TRUE,TRUE,FALSE
4782,50 St & Barnett Ave,6435.03,40.75009768,-73.91349703,71,"KEY, CREDITCARD",25,FALSE,1,0,24,0,TRUE,TRUE,TRUE,FALSE
4579,Grand Concourse & E 203 St,8734.04,40.87382,-73.88661,71,"KEY, CREDITCARD",26,FALSE,1,0,24,0,TRUE,TRUE,TRUE,FALSE
3582,Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,71,"KEY, CREDITCARD",28,FALSE,1,0,26,0,TRUE,TRUE,TRUE,FALSE
4304,34th Ave & Vernon Blvd,6873.01,40.7653538,-73.93986315,71,"KEY, CREDITCARD",30,FALSE,1,0,27,0,TRUE,TRUE,TRUE,FALSE
3580,St Johns Pl & Washington Ave,4001.09,40.6737236,-73.9631611,71,"KEY, CREDITCARD",30,FALSE,1,0,29,0,TRUE,TRUE,TRUE,FALSE
3583,Eastern Pkwy & Washington Ave,3928.08,40.6716493,-73.9631145,71,"KEY, CREDITCARD",31,FALSE,1,0,29,0,TRUE,TRUE,TRUE,FALSE
3345,Madison Ave & E 99 St,7443.01,40.78948542,-73.95242929,71,"KEY, CREDITCARD",35,FALSE,1,0,32,0,TRUE,TRUE,TRUE,FALSE
72,W 52 St & 11 Ave,6926.01,40.76727216,-73.99392888,71,"KEY, CREDITCARD",55,FALSE,1,0,53,0,TRUE,TRUE,TRUE,FALSE
469,Broadway & W 53 St,6779.05,40.76344058,-73.98268129,71,"KEY, CREDITCARD",85,FALSE,1,0,82,0,TRUE,TRUE,TRUE,FALSE
4848,61 St & 60 Ln,4830.02,40.70055,-73.8943,71,"KEY, CREDITCARD",18,FALSE,2,0,15,0,TRUE,TRUE,TRUE,FALSE
4971,Schenectady Ave & Prospect Pl,4007.01,40.67351,-73.93363,71,"KEY, CREDITCARD",18,FALSE,2,0,16,0,TRUE,TRUE,TRUE,FALSE
3951,E 141 St & St Ann's Ave,7722.06,40.808633,-73.916124,71,"KEY, CREDITCARD",19,FALSE,2,0,13,0,TRUE,TRUE,TRUE,FALSE
3691,28 Ave & 44 St,6879.04,40.76408932,-73.91065121,71,"KEY, CREDITCARD",19,FALSE,2,0,16,0,TRUE,TRUE,TRUE,FALSE
3522,37 St & 24 Ave,6981.16,40.7701477,-73.9120938,71,"KEY, CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE
3586,34 Ave & 13 St,6836.07,40.7638753,-73.9364848,71,"KEY, CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE
4267,Bulova Ave & Brooklyn Queens Expressway W,6766.03,40.762507,-73.902534,71,"KEY, CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE
4765,36 St & 47 Ave,6143.01,40.74221835,-73.92935157,71,"KEY, CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE
5065,53 St & Flushing Ave,5257.01,40.71435,-73.91405,71,"KEY, CREDITCARD",19,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE
4191,Intervale Ave & Kelly St,8044.09,40.827301,-73.896372,71,"KEY, CREDITCARD",20,FALSE,2,0,16,0,TRUE,TRUE,TRUE,FALSE
3909,Madison St & Woodward Ave,4954.07,40.70408,-73.90408,71,"KEY, CREDITCARD",20,FALSE,2,0,17,0,TRUE,TRUE,TRUE,FALSE
3891,Irving Ave & Palmetto St,4775.01,40.698,-73.9127,71,"KEY, CREDITCARD",20,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE
4894,Macon St & Lewis Ave,4310.06,40.68282,-73.93488,71,"KEY, CREDITCARD",20,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE
4897,Monroe St & Patchen Ave,4491.09,40.68814,-73.92693,71,"KEY, CREDITCARD",20,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE
4903,Halsey St & Ralph Ave,4334.02,40.68494,-73.92299,71,"KEY, CREDITCARD",20,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE
4910,Somers St & Rockaway Ave,4170.08,40.67872,-73.91105,71,"KEY, CREDITCARD",20,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE
3546,Pacific St & Classon Ave,4148.07,40.6791944,-73.9587903,71,"KEY, CREDITCARD",21,FALSE,2,0,19,0,TRUE,TRUE,TRUE,FALSE
4863,57 Rd & 58 St,5510.05,40.72235,-73.91215,71,"KEY, CREDITCARD",21,FALSE,2,0,19,0,TRUE,TRUE,TRUE,FALSE
4877,59 St & 59 Rd,5401.03,40.71790853,-73.90845448,71,"KEY, CREDITCARD",21,FALSE,2,0,19,0,TRUE,TRUE,TRUE,FALSE
4972,Buffalo Ave & St Johns Pl,3885.06,40.67015,-73.92538,71,"KEY, CREDITCARD",21,FALSE,2,0,19,0,TRUE,TRUE,TRUE,FALSE
4000,Lenox Ave & W 144 St,7910.01,40.819783,-73.936521,71,"KEY, CREDITCARD",22,FALSE,2,0,18,0,TRUE,TRUE,TRUE,FALSE
3855,Frost St & Debevoise Ave,5433.04,40.71882,-73.93948,71,"KEY, CREDITCARD",22,FALSE,2,0,20,0,TRUE,TRUE,TRUE,FALSE
3896,Madison St & Seneca Ave,4880.11,40.70183,-73.90625,71,"KEY, CREDITCARD",22,FALSE,2,0,20,0,TRUE,TRUE,TRUE,FALSE
4913,Van Sinderen Ave & Atlantic Ave,4087.01,40.67621,-73.90351,71,"KEY, CREDITCARD",22,FALSE,2,0,20,0,TRUE,TRUE,TRUE,FALSE
4260,43 St & 23 Ave,7009.06,40.769673,-73.906018,71,"KEY, CREDITCARD",23,FALSE,2,0,20,0,TRUE,TRUE,TRUE,FALSE
4266,50 St & 30 Ave,6735.03,40.760083,-73.907107,71,"KEY, CREDITCARD",23,FALSE,2,0,21,0,TRUE,TRUE,TRUE,FALSE
4001,Lenox Ave & W 146 St,7910.1,40.821111,-73.935971,71,"KEY, CREDITCARD",24,FALSE,2,0,19,0,TRUE,TRUE,TRUE,FALSE
3869,Van Buren St & Broadway,4568.01,40.692,-73.92617,71,"KEY, CREDITCARD",24,FALSE,2,0,22,0,TRUE,TRUE,TRUE,FALSE
3996,Lexington Ave & E 128 St,7716.19,40.806414,-73.936085,71,"KEY, CREDITCARD",24,FALSE,2,0,22,0,TRUE,TRUE,TRUE,FALSE
4978,Knickerbocker Ave & Moffat St,4582.08,40.690434,-73.903737,71,"KEY, CREDITCARD",24,FALSE,2,0,22,0,TRUE,TRUE,TRUE,FALSE
508,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,71,"KEY, CREDITCARD",25,FALSE,2,0,21,0,TRUE,TRUE,TRUE,FALSE
3300,Prospect Park West & 8 St,3722.04,40.66514682,-73.97637606,71,"KEY, CREDITCARD",25,FALSE,2,0,22,0,TRUE,TRUE,TRUE,FALSE
4385,53 St & 4 Ave,3169.07,40.644862,-74.014531,71,"KEY, CREDITCARD",25,FALSE,2,0,22,0,TRUE,TRUE,TRUE,FALSE
4922,Brooklyn Ave & Prospect Pl,4057.04,40.67412,-73.94447,71,"KEY, CREDITCARD",25,FALSE,2,0,22,0,TRUE,TRUE,TRUE,FALSE
3838,Bushwick Ave & Harman St,4640.01,40.69356,-73.92524,71,"KEY, CREDITCARD",25,FALSE,2,0,23,0,TRUE,TRUE,TRUE,FALSE
3846,Central Ave & Himrod St,4713.01,40.69676,-73.92302,71,"KEY, CREDITCARD",25,FALSE,2,0,23,0,TRUE,TRUE,TRUE,FALSE
3492,E 118 St & Park Ave,7625.18,40.8005385,-73.9419949,71,"KEY, CREDITCARD",27,FALSE,2,0,25,0,TRUE,TRUE,TRUE,FALSE
5000,Classon Ave & St Marks Ave,4074.14,40.676513,-73.959431,71,"KEY, CREDITCARD",27,FALSE,2,0,25,0,TRUE,TRUE,TRUE,FALSE
3839,Putnam Ave & Knickerbocker Ave,4663.06,40.69545,-73.91164,71,"KEY, CREDITCARD",29,FALSE,2,0,27,0,TRUE,TRUE,TRUE,FALSE
3977,Prospect Ave & Longwood Ave,7870.02,40.81899,-73.90202,71,"KEY, CREDITCARD",29,FALSE,2,0,27,0,TRUE,TRUE,TRUE,FALSE
3137,5 Ave & E 72 St,7100.07,40.77282817,-73.96685276,71,"KEY, CREDITCARD",31,FALSE,2,0,28,0,TRUE,TRUE,TRUE,FALSE
3890,Grove St & Broadway,4526.01,40.69047,-73.923511,71,"KEY, CREDITCARD",31,FALSE,2,0,29,0,TRUE,TRUE,TRUE,FALSE
4303,Steinway St & Broadway,6711.13,40.75905795,-73.91897544,71,"KEY, CREDITCARD",32,FALSE,2,0,30,0,TRUE,TRUE,TRUE,FALSE
3621,27 Ave & 9 St,7098.05,40.7739825,-73.9309134,71,"KEY, CREDITCARD",40,FALSE,2,0,36,0,TRUE,TRUE,TRUE,FALSE
3443,W 52 St & 6 Ave,6740.01,40.76132983,-73.97982001,71,"KEY, CREDITCARD",59,FALSE,2,0,57,0,TRUE,TRUE,TRUE,FALSE
4874,60 St & 60 Rd,5360.02,40.71592233,-73.90601367,71,"KEY, CREDITCARD",18,FALSE,3,0,15,0,TRUE,TRUE,TRUE,FALSE
4205,Crotona Park North & Prospect Ave,8236.01,40.841092,-73.892317,71,"KEY, CREDITCARD",19,FALSE,3,0,12,0,TRUE,TRUE,TRUE,FALSE
3767,Powers St & Olive St,5210.01,40.71323,-73.93894,71,"KEY, CREDITCARD",19,FALSE,3,0,15,0,TRUE,TRUE,TRUE,FALSE
4414,24 St & 5 Ave,3555.04,40.659555,-73.995068,71,"KEY, CREDITCARD",19,FALSE,3,0,15,0,TRUE,TRUE,TRUE,FALSE
3059,Pulaski St & Marcus Garvey Blvd,4656.03,40.6933982,-73.939877,71,"KEY, CREDITCARD",19,FALSE,3,0,16,0,TRUE,TRUE,TRUE,FALSE
3601,Sterling St & Bedford Ave,3665.06,40.6627059,-73.9569115,71,"KEY, CREDITCARD",19,FALSE,3,0,16,0,TRUE,TRUE,TRUE,FALSE
4158,Freeman St & Reverend James A Polite Ave,8080.01,40.830529,-73.894717,71,"KEY, CREDITCARD",19,FALSE,3,0,16,0,TRUE,TRUE,TRUE,FALSE
5006,Brooklyn Ave & Dean St,4131.03,40.67669,-73.94437,71,"KEY, CREDITCARD",19,FALSE,3,0,16,0,TRUE,TRUE,TRUE,FALSE
4901,MacDonough St & Malcolm X Blvd,4301.07,40.68273,-73.92926,71,"KEY, CREDITCARD",20,FALSE,3,0,17,0,TRUE,TRUE,TRUE,FALSE
4929,Pacific St & Utica Ave,4154.02,40.6767,-73.93051,71,"KEY, CREDITCARD",20,FALSE,3,0,17,0,TRUE,TRUE,TRUE,FALSE
4090,Grand Concourse & E 156 St,7984.04,40.823429,-73.924689,71,"KEY, CREDITCARD",21,FALSE,3,0,15,0,TRUE,TRUE,TRUE,FALSE
4585,Morris Ave & E Burnside Ave,8441.01,40.85322,-73.90546,71,"KEY, CREDITCARD",21,FALSE,3,0,17,0,TRUE,TRUE,TRUE,FALSE
4953,St Johns Pl & Utica Ave,3966.01,40.6705,-73.9308,71,"KEY, CREDITCARD",21,FALSE,3,0,17,0,TRUE,TRUE,TRUE,FALSE
4199,River Ave & McClellan St,8111.07,40.83406,-73.92243,71,"KEY, CREDITCARD",21,FALSE,3,0,18,0,TRUE,TRUE,TRUE,FALSE
4905,Thomas S. Boyland St & Macon St,4325.03,40.68491,-73.91493,71,"KEY, CREDITCARD",21,FALSE,3,0,18,0,TRUE,TRUE,TRUE,FALSE
4931,Bergen St & Buffalo Ave,4072.02,40.6747,-73.92512,71,"KEY, CREDITCARD",21,FALSE,3,0,18,0,TRUE,TRUE,TRUE,FALSE
4773,43 Ave & 42 St,6251.06,40.74534683,-73.92194197,71,"KEY, CREDITCARD",24,FALSE,3,0,21,0,TRUE,TRUE,TRUE,FALSE
4951,Brevoort Pl & Bedford Ave,4181.1,40.68012,-73.95362,71,"KEY, CREDITCARD",24,FALSE,3,0,21,0,TRUE,TRUE,TRUE,FALSE
3579,Sterling Pl & Bedford Ave,3993.03,40.672695,-73.954131,71,"KEY, CREDITCARD",25,FALSE,3,0,21,0,TRUE,TRUE,TRUE,FALSE
4318,Broadway & 49 St,6587.04,40.755389,-73.911517,71,"KEY, CREDITCARD",25,FALSE,3,0,22,0,TRUE,TRUE,TRUE,FALSE
4892,Madison St & Malcolm X Blvd,4416.1,40.68713,-73.93008,71,"KEY, CREDITCARD",25,FALSE,3,0,22,0,TRUE,TRUE,TRUE,FALSE
3391,E 106 St & 1 Ave,7456.03,40.7892529,-73.93956237,71,"KEY, CREDITCARD",26,FALSE,3,0,20,0,TRUE,TRUE,TRUE,FALSE
4348,6 Ave & 21 St,3628.11,40.66016,-73.990974,71,"KEY, CREDITCARD",27,FALSE,3,0,24,0,TRUE,TRUE,TRUE,FALSE
4411,48 St & 5 Ave,3202.06,40.646351,-74.009271,71,"KEY, CREDITCARD",27,FALSE,3,0,24,0,TRUE,TRUE,TRUE,FALSE
4306,35 St & 23 Ave,7047.07,40.77301508,-73.91119033,71,"KEY, CREDITCARD",28,FALSE,3,0,25,0,TRUE,TRUE,TRUE,FALSE
3967,W 146 St & Broadway,8018.09,40.826969,-73.949738,71,"KEY, CREDITCARD",30,FALSE,3,0,26,0,TRUE,TRUE,TRUE,FALSE
4968,Eastern Pkwy & Kingston Ave,3902.06,40.66959,-73.94237,71,"KEY, CREDITCARD",30,FALSE,3,0,27,0,TRUE,TRUE,TRUE,FALSE
3338,2 Ave & E 99 St,7386.1,40.7862586,-73.94552579,71,"KEY, CREDITCARD",31,FALSE,3,0,26,0,TRUE,TRUE,TRUE,FALSE
3547,Broadway & Moylan Pl,7823.03,40.8143256,-73.9590255,71,"KEY, CREDITCARD",41,FALSE,3,0,37,0,TRUE,TRUE,TRUE,FALSE
2017,E 43 St & 2 Ave,6422.08,40.75022392,-73.97121414,71,"KEY, CREDITCARD",52,FALSE,3,0,48,0,TRUE,TRUE,TRUE,FALSE
3941,Walnut Ave & E 136 St,7639.06,40.801657,-73.909513,71,"KEY, CREDITCARD",17,FALSE,4,0,13,0,TRUE,TRUE,TRUE,FALSE
3955,St Mary's St & Jackson Ave,7737.06,40.808891,-73.91081,71,"KEY, CREDITCARD",19,FALSE,4,0,13,0,TRUE,TRUE,TRUE,FALSE
3930,E 142 St & 3 Ave,7781.1,40.812735,-73.923697,71,"KEY, CREDITCARD",19,FALSE,4,0,14,0,TRUE,TRUE,TRUE,FALSE
3976,E 156 & Brook Ave,7896.11,40.819823,-73.912411,71,"KEY, CREDITCARD",19,FALSE,4,0,14,0,TRUE,TRUE,TRUE,FALSE
4163,Boone Ave & E 172 St,8110.04,40.832649,-73.885272,71,"KEY, CREDITCARD",19,FALSE,4,0,14,0,TRUE,TRUE,TRUE,FALSE
4850,Cypress Hills St & Otto Rd,4904.03,40.70204,-73.89288,71,"KEY, CREDITCARD",19,FALSE,4,0,14,0,TRUE,TRUE,TRUE,FALSE
373,Willoughby Ave & Walworth St,4634.02,40.69331716,-73.95381995,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
3046,Marcus Garvey Blvd & Macon St,4278.03,40.682601,-73.938037,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
3598,Newton Rd & 44 St,6743.06,40.7595701,-73.9142678,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
4286,58 St & 32 Ave,6579.03,40.75574,-73.903427,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
4311,8 St & Astoria Blvd,7068.07,40.77259969,-73.93266276,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
4769,39 St & 50 Ave,6025.08,40.73824937,-73.92737478,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
4795,Skillman Ave & 54 St,6276.05,40.745502,-73.909887,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
4935,Sterling Pl & Ralph Ave,3958.02,40.67095,-73.92222,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
4966,Thomas S. Boyland St & Marion St,4253.02,40.68146588,-73.91415685,71,"KEY, CREDITCARD",19,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
3870,Melrose St & Broadway,4801.04,40.697481,-73.935877,71,"KEY, CREDITCARD",20,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
3822,Bushwick Ave & Forrest St,4914.03,40.70076,-73.93641,71,"KEY, CREDITCARD",20,FALSE,4,0,16,0,TRUE,TRUE,TRUE,FALSE
4345,Windsor Pl & 8 Ave,3620.02,40.660906,-73.983074,71,"KEY, CREDITCARD",20,FALSE,4,0,16,0,TRUE,TRUE,TRUE,FALSE
4904,Macon St & Howard Ave,4408.07,40.68452,-73.92011,71,"KEY, CREDITCARD",20,FALSE,4,0,16,0,TRUE,TRUE,TRUE,FALSE
4467,10 Ave & W 215 St,8679.03,40.86932466,-73.91519755,71,"KEY, CREDITCARD",21,FALSE,4,0,15,0,TRUE,TRUE,TRUE,FALSE
3968,Prospect Ave & E 151 St,7830.03,40.814232,-73.903927,71,"KEY, CREDITCARD",21,FALSE,4,0,16,0,TRUE,TRUE,TRUE,FALSE
4872,65 St & Otto Rd,4977.03,40.70389,-73.89116,71,"KEY, CREDITCARD",21,FALSE,4,0,17,0,TRUE,TRUE,TRUE,FALSE
4906,Chauncey St & Howard Ave,4293.05,40.68158,-73.91959,71,"KEY, CREDITCARD",21,FALSE,4,0,17,0,TRUE,TRUE,TRUE,FALSE
4955,St Johns Pl & Howard Ave,3917.03,40.66992,-73.92002,71,"KEY, CREDITCARD",21,FALSE,4,0,17,0,TRUE,TRUE,TRUE,FALSE
4995,Pacific St & Thomas S. Boyland St,4023.05,40.67568,-73.91396,71,"KEY, CREDITCARD",21,FALSE,4,0,17,0,TRUE,TRUE,TRUE,FALSE
3749,Lexington Ave & E 36 St,6313.1,40.74757396,-73.97880077,71,"KEY, CREDITCARD",23,FALSE,4,0,18,0,TRUE,TRUE,TRUE,FALSE
3843,Myrtle Ave & Grove St,4816.05,40.69905,-73.91516,71,"KEY, CREDITCARD",23,FALSE,4,0,19,0,TRUE,TRUE,TRUE,FALSE
4638,Bainbridge Ave & E 198 St,8649.03,40.8684871,-73.88845598,71,"KEY, CREDITCARD",23,FALSE,4,0,19,0,TRUE,TRUE,TRUE,FALSE
262,Washington Park,4546.05,40.6917823,-73.9737299,71,"KEY, CREDITCARD",24,FALSE,4,0,19,0,TRUE,TRUE,TRUE,FALSE
3358,Garfield Pl & 8 Ave,3978.13,40.6711978,-73.97484126,71,"KEY, CREDITCARD",25,FALSE,4,0,19,0,TRUE,TRUE,TRUE,FALSE
3494,E 115 St & Lexington Ave,7599.09,40.797911,-73.9423,71,"KEY, CREDITCARD",25,FALSE,4,0,20,0,TRUE,TRUE,TRUE,FALSE
3927,Lenox Ave & W 133 St,7790.04,40.81296,-73.941878,71,"KEY, CREDITCARD",27,FALSE,4,0,20,0,TRUE,TRUE,TRUE,FALSE
416,Cumberland St & Lafayette Ave,4428.02,40.68753406,-73.97265183,71,"KEY, CREDITCARD",27,FALSE,4,0,22,0,TRUE,TRUE,TRUE,FALSE
4792,51 St & 43 Ave,6242.1,40.74451,-73.91412,71,"KEY, CREDITCARD",27,FALSE,4,0,22,0,TRUE,TRUE,TRUE,FALSE
4404,3 Ave & Wakeman Pl,2883.03,40.638246,-74.024714,71,"KEY, CREDITCARD",27,FALSE,4,0,23,0,TRUE,TRUE,TRUE,FALSE
4393,55 St & 5 Ave,3050.03,40.642408,-74.013318,71,"KEY, CREDITCARD",28,FALSE,4,0,24,0,TRUE,TRUE,TRUE,FALSE
3649,W 129 St & Convent Ave,7818.17,40.81439444,-73.95324737,71,"KEY, CREDITCARD",30,FALSE,4,0,23,0,TRUE,TRUE,TRUE,FALSE
4428,Prospect Park SW & 10 Ave,3611.02,40.659945,-73.977504,71,"KEY, CREDITCARD",30,FALSE,4,0,25,0,TRUE,TRUE,TRUE,FALSE
4544,E 188 St & Creston Ave,8566.05,40.861669,-73.898589,71,"KEY, CREDITCARD",33,FALSE,4,0,27,0,TRUE,TRUE,TRUE,FALSE
